Machine_ID,Hour,Avg_Anomaly_Score
1,2025-01-05 17:00:00,0.4980538349033915
1,2025-01-05 18:00:00,0.2637010652408589
1,2025-01-05 19:00:00,0.24329606553575508
1,2025-01-05 20:00:00,0.2688168608573002
1,2025-01-05 21:00:00,0.32050299197915283
1,2025-01-05 23:00:00,0.10633662071217644
1,2025-01-06 00:00:00,0.24698175764436006
1,2025-01-06 01:00:00,0.3633020243579228
1,2025-01-06 02:00:00,0.30737036252155564
1,2025-01-06 03:00:00,0.1662681515683034
1,2025-01-06 04:00:00,0.4020285247905383
1,2025-01-06 05:00:00,0.7462852132580943
1,2025-01-06 07:00:00,0.17887361738887758
1,2025-01-06 09:00:00,0.33191720447049333
1,2025-01-06 10:00:00,0.16997694944650474
1,2025-01-06 12:00:00,0.18645370084415877
1,2025-01-06 13:00:00,0.28247450389122913
1,2025-01-06 14:00:00,0.29832423183736795
1,2025-01-06 16:00:00,0.372796799399814
1,2025-01-06 17:00:00,0.41469244376421
1,2025-01-06 18:00:00,0.17794943214624054
1,2025-01-06 19:00:00,0.2315425790073224
1,2025-01-07 00:00:00,0.1872348026753443
1,2025-01-07 02:00:00,0.25355403961390904
1,2025-01-07 03:00:00,0.3278710316709234
1,2025-01-07 08:00:00,0.25203322986832294
1,2025-01-07 09:00:00,0.2497293594827919
1,2025-01-07 10:00:00,0.4188640786615401
1,2025-01-07 11:00:00,0.3413538351189167
1,2025-01-07 13:00:00,0.3693126037750103
1,2025-01-07 16:00:00,0.22553319149246137
1,2025-01-07 18:00:00,0.6079548132482971
1,2025-01-07 19:00:00,0.15780430386860222
1,2025-01-07 20:00:00,0.14663618243253287
1,2025-01-08 00:00:00,0.31842708111752477
1,2025-01-08 01:00:00,0.34450543191991106
1,2025-01-08 03:00:00,0.39153762465444464
1,2025-01-08 04:00:00,0.16696807106059455
1,2025-01-08 05:00:00,0.24210256063925706
1,2025-01-08 06:00:00,0.28546246904108197
1,2025-01-08 07:00:00,0.2523429591747727
1,2025-01-08 08:00:00,0.1437562069204875
1,2025-01-08 09:00:00,0.16881450728388112
1,2025-01-08 10:00:00,0.2305686094599055
1,2025-01-08 13:00:00,0.25984465331412193
1,2025-01-08 14:00:00,0.23325870734963672
1,2025-01-08 15:00:00,0.4272044249347816
1,2025-01-08 16:00:00,0.1567481724962668
1,2025-01-08 18:00:00,0.17142549583722366
1,2025-01-08 20:00:00,0.18265908642655226
1,2025-01-08 21:00:00,0.196351623596837
1,2025-01-08 22:00:00,0.49823441149105563
1,2025-01-08 23:00:00,0.35375917523792466
1,2025-01-09 00:00:00,0.44291022184824164
1,2025-01-09 01:00:00,0.4467662116997054
1,2025-01-09 02:00:00,0.3628157855967603
1,2025-01-09 03:00:00,0.16116081877665003
1,2025-01-09 05:00:00,0.39426717652497584
1,2025-01-09 06:00:00,0.37592085051265467
1,2025-01-09 07:00:00,0.16652067468792398
1,2025-01-09 08:00:00,0.10565451176333517
1,2025-01-09 09:00:00,0.2628242088172783
1,2025-01-09 10:00:00,0.4547589491441576
1,2025-01-09 11:00:00,0.31488482477719565
1,2025-01-09 13:00:00,0.2625705985402602
1,2025-01-09 16:00:00,0.05562435524352104
1,2025-01-09 17:00:00,0.39251813952372994
1,2025-01-09 18:00:00,0.272822842854506
1,2025-01-09 19:00:00,0.20981672315554764
1,2025-01-09 20:00:00,0.15457577918185877
1,2025-01-09 21:00:00,0.34468932882944087
1,2025-01-09 23:00:00,0.33430693903887354
1,2025-01-10 00:00:00,0.13237950283153707
1,2025-01-10 01:00:00,0.488798267619934
1,2025-01-10 02:00:00,0.32585247330738315
1,2025-01-10 03:00:00,0.12595069472681672
1,2025-01-10 04:00:00,0.5095096087586369
1,2025-01-10 06:00:00,0.0802245853861584
1,2025-01-10 07:00:00,0.21787849748422097
1,2025-01-10 11:00:00,0.30956464156505625
1,2025-01-10 16:00:00,0.23356314208371703
1,2025-01-10 17:00:00,0.36452543725571984
1,2025-01-10 18:00:00,0.3082426009816042
1,2025-01-10 19:00:00,0.19895864950069786
1,2025-01-10 20:00:00,0.23724493650597409
1,2025-01-10 21:00:00,0.46736131045684604
1,2025-01-10 22:00:00,0.2491158942151265
1,2025-01-11 01:00:00,0.27465279413577937
1,2025-01-11 02:00:00,0.31815160308476376
1,2025-01-11 03:00:00,0.39056299043688514
1,2025-01-11 05:00:00,0.22917872798256253
1,2025-01-11 06:00:00,0.2570569008817189
1,2025-01-11 07:00:00,0.2274285074056094
1,2025-01-11 08:00:00,0.35088653887993054
1,2025-01-11 09:00:00,0.45350462693636306
1,2025-01-11 11:00:00,0.2573261459852778
1,2025-01-11 13:00:00,0.21716700169111341
1,2025-01-11 14:00:00,0.2780871473937767
1,2025-01-11 15:00:00,0.25255629395518536
1,2025-01-11 17:00:00,0.17021463476935936
1,2025-01-11 20:00:00,0.44452178507173257
1,2025-01-11 23:00:00,0.18061831968476988
1,2025-01-12 00:00:00,0.5177921863460089
1,2025-01-12 01:00:00,0.35038887809209796
1,2025-01-12 02:00:00,0.2028115177809499
1,2025-01-12 04:00:00,0.22939793654686438
1,2025-01-12 06:00:00,0.2858325757104733
1,2025-01-12 08:00:00,0.36009418212489924
1,2025-01-12 09:00:00,0.22206269525266212
1,2025-01-12 11:00:00,0.5154620213897643
1,2025-01-12 12:00:00,0.2650433458086734
1,2025-01-12 13:00:00,0.2702584198284348
1,2025-01-12 14:00:00,0.4082845782558091
1,2025-01-12 15:00:00,0.25506168649569705
1,2025-01-12 16:00:00,0.2429272167430223
1,2025-01-12 17:00:00,0.09930232191610923
1,2025-01-12 20:00:00,0.21802319409051196
1,2025-01-12 22:00:00,0.15557510988469625
1,2025-01-13 00:00:00,0.4168945992108596
1,2025-01-13 01:00:00,0.2040304193486549
1,2025-01-13 02:00:00,0.3821667504365737
1,2025-01-13 03:00:00,0.22475813288772215
1,2025-01-13 04:00:00,0.09966930664261789
1,2025-01-13 05:00:00,0.4624314665849393
1,2025-01-13 06:00:00,0.22136099265797063
1,2025-01-13 07:00:00,0.3778201543384593
1,2025-01-13 08:00:00,0.35763990650073757
1,2025-01-13 09:00:00,0.10797354882862437
1,2025-01-13 10:00:00,0.15604482733216327
1,2025-01-13 11:00:00,0.23251636632502792
1,2025-01-13 12:00:00,0.2805280343639387
1,2025-01-13 14:00:00,0.22022440641625024
1,2025-01-13 15:00:00,0.49934515974144117
1,2025-01-13 16:00:00,0.31920087401785896
1,2025-01-13 17:00:00,0.31206916008371494
1,2025-01-13 19:00:00,0.09078619481005043
1,2025-01-13 20:00:00,0.14517384329122415
1,2025-01-13 23:00:00,0.3676725898823918
1,2025-01-14 00:00:00,0.3203198692291855
1,2025-01-14 02:00:00,0.21919189310719822
1,2025-01-14 03:00:00,0.20335445123415735
1,2025-01-14 04:00:00,0.11970385671571196
1,2025-01-14 05:00:00,0.19914564744552074
1,2025-01-14 06:00:00,0.29681884606834913
1,2025-01-14 08:00:00,0.18606347948031493
1,2025-01-14 09:00:00,0.205623759897175
1,2025-01-14 10:00:00,0.27717966058291355
1,2025-01-14 11:00:00,0.22075403706113095
1,2025-01-14 12:00:00,0.5917729378125771
1,2025-01-14 14:00:00,0.1849636618343202
1,2025-01-14 15:00:00,0.17471602934134525
1,2025-01-14 19:00:00,0.27291543104076665
1,2025-01-14 20:00:00,0.29584482865704254
1,2025-01-14 21:00:00,0.4094022931066978
1,2025-01-14 22:00:00,0.1568173764410311
1,2025-01-15 00:00:00,0.20259650544679492
1,2025-01-15 01:00:00,0.2817991339309149
1,2025-01-15 02:00:00,0.22143414688996352
1,2025-01-15 04:00:00,0.3649733031521433
1,2025-01-15 05:00:00,0.5546177585143656
1,2025-01-15 06:00:00,0.40537033723101057
1,2025-01-15 08:00:00,0.42461553157762805
1,2025-01-15 09:00:00,0.3414753531648477
1,2025-01-15 10:00:00,0.10515780583741051
1,2025-01-15 11:00:00,0.0918658212564317
1,2025-01-15 12:00:00,0.12844193624489147
1,2025-01-15 13:00:00,0.43995217302202533
1,2025-01-15 14:00:00,0.23983406142658384
1,2025-01-15 15:00:00,0.15345899493044557
1,2025-01-15 16:00:00,0.2292858048213471
1,2025-01-15 17:00:00,0.6381348895853458
1,2025-01-15 19:00:00,0.5122236595709918
1,2025-01-15 20:00:00,0.10639440011901033
1,2025-01-15 21:00:00,0.16957177709458926
1,2025-01-15 22:00:00,0.12219399382842713
1,2025-01-15 23:00:00,0.3961326753501681
1,2025-01-16 00:00:00,0.31509836654889295
1,2025-01-16 01:00:00,0.48122597220013114
1,2025-01-16 02:00:00,0.2212456999530642
1,2025-01-16 03:00:00,0.20697581573673718
1,2025-01-16 04:00:00,0.3785122937732123
1,2025-01-16 05:00:00,0.31559031304337937
1,2025-01-16 06:00:00,0.4256269856432723
1,2025-01-16 08:00:00,0.3127380645045488
1,2025-01-16 10:00:00,0.7075873537717144
1,2025-01-16 11:00:00,0.27801563596300566
1,2025-01-16 12:00:00,0.3813324834833778
1,2025-01-16 14:00:00,0.20523388375621815
1,2025-01-16 15:00:00,0.25144482536033536
1,2025-01-16 16:00:00,0.3664591632423496
1,2025-01-16 17:00:00,0.12637638163778045
1,2025-01-16 18:00:00,0.19889971134699636
1,2025-01-16 19:00:00,0.5671632067803646
1,2025-01-16 20:00:00,0.12506401353926522
1,2025-01-16 21:00:00,0.36301270416225756
1,2025-01-16 22:00:00,0.17384757814746196
1,2025-01-17 00:00:00,0.29965399683143856
1,2025-01-17 03:00:00,0.7644755385118955
1,2025-01-17 04:00:00,0.2822559031027734
1,2025-01-17 05:00:00,0.40013845308965074
1,2025-01-17 06:00:00,0.2809648915264814
1,2025-01-17 07:00:00,0.21566723659034182
1,2025-01-17 10:00:00,0.22012843763965567
1,2025-01-17 13:00:00,0.30637802515046453
1,2025-01-17 15:00:00,0.15363737557160176
1,2025-01-17 16:00:00,0.13965119308547227
1,2025-01-17 18:00:00,0.14586692980387972
1,2025-01-17 20:00:00,0.2131304065265366
1,2025-01-17 21:00:00,0.3345015835640216
1,2025-01-17 22:00:00,0.22928847060341861
1,2025-01-17 23:00:00,0.3579685459578145
1,2025-01-18 00:00:00,0.374442326462067
1,2025-01-18 03:00:00,0.22513462037711482
1,2025-01-18 04:00:00,0.24968708989034488
1,2025-01-18 05:00:00,0.1414431171230388
1,2025-01-18 06:00:00,0.15907693194573647
1,2025-01-18 08:00:00,0.4438787218735192
1,2025-01-18 09:00:00,0.2579924132639876
1,2025-01-18 10:00:00,0.3141015656155593
1,2025-01-18 11:00:00,0.31907524200558973
1,2025-01-18 12:00:00,0.1707669093414406
1,2025-01-18 13:00:00,0.31633737637847914
1,2025-01-18 16:00:00,0.2491034102230666
1,2025-01-18 17:00:00,0.09087394169274851
1,2025-01-18 18:00:00,0.36006634530169535
1,2025-01-18 19:00:00,0.2984971352316069
1,2025-01-18 21:00:00,0.213808778641045
1,2025-01-18 22:00:00,0.16920009660979007
1,2025-01-18 23:00:00,0.497647073354956
1,2025-01-19 00:00:00,0.13563168122939437
1,2025-01-19 02:00:00,0.2880544626386359
1,2025-01-19 03:00:00,0.06027939499362368
1,2025-01-19 04:00:00,0.2602648357008513
1,2025-01-19 06:00:00,0.28955884011091254
1,2025-01-19 08:00:00,0.4577241286652378
1,2025-01-19 11:00:00,0.14990127938848236
1,2025-01-19 12:00:00,0.33543937020480535
1,2025-01-19 13:00:00,0.45175767926867105
1,2025-01-19 15:00:00,0.3402328534379413
1,2025-01-19 16:00:00,0.35694755650932186
1,2025-01-19 18:00:00,0.32647552967108145
1,2025-01-19 19:00:00,0.1621742068956038
1,2025-01-19 21:00:00,0.14433512018595396
1,2025-01-19 22:00:00,0.27851522217914376
1,2025-01-20 00:00:00,0.25798317833495005
1,2025-01-20 01:00:00,0.1667282142791193
1,2025-01-20 03:00:00,0.11273908872997687
1,2025-01-20 04:00:00,0.19381526301054972
1,2025-01-20 05:00:00,0.17488031699740453
1,2025-01-20 06:00:00,0.2240765143429309
1,2025-01-20 09:00:00,0.36927973558636396
1,2025-01-20 10:00:00,0.2801172923401741
1,2025-01-20 13:00:00,0.2965194710783072
1,2025-01-20 14:00:00,0.3304188454987059
1,2025-01-20 15:00:00,0.33381257407936327
1,2025-01-20 17:00:00,0.10867976831924281
1,2025-01-20 18:00:00,0.2022235344571428
1,2025-01-20 19:00:00,0.3654192204138555
1,2025-01-20 21:00:00,0.2632652929649104
1,2025-01-20 22:00:00,0.35431486847242494
1,2025-01-20 23:00:00,0.26584831144431686
1,2025-01-21 02:00:00,0.22659671151880684
1,2025-01-21 05:00:00,0.1863406833507199
1,2025-01-21 06:00:00,0.19896110594448424
1,2025-01-21 07:00:00,0.4478911835748885
1,2025-01-21 09:00:00,0.3235673601789923
1,2025-01-21 10:00:00,0.48206302311025545
1,2025-01-21 11:00:00,0.26335329488692794
1,2025-01-21 12:00:00,0.31711869308115676
1,2025-01-21 15:00:00,0.40408399422218855
1,2025-01-21 16:00:00,0.2667119448074067
1,2025-01-21 17:00:00,0.16589470972901743
1,2025-01-21 21:00:00,0.5110899732591168
1,2025-01-21 23:00:00,0.3810692721841917
1,2025-01-22 00:00:00,0.19161677593934434
1,2025-01-22 01:00:00,0.20668974046699545
1,2025-01-22 02:00:00,0.3393821484963677
1,2025-01-22 03:00:00,0.4156549081137113
1,2025-01-22 05:00:00,0.05841781580373391
1,2025-01-22 06:00:00,0.1917457770010637
1,2025-01-22 08:00:00,0.26069963994119966
1,2025-01-22 09:00:00,0.3083830033388742
1,2025-01-22 11:00:00,0.3698065205509287
1,2025-01-22 13:00:00,0.36621403834997013
1,2025-01-22 14:00:00,0.2697415491843442
1,2025-01-22 17:00:00,0.15913476319599237
1,2025-01-22 18:00:00,0.1353561420889152
1,2025-01-22 19:00:00,0.2501864611546536
1,2025-01-22 20:00:00,0.2334478322055224
1,2025-01-22 23:00:00,0.19941025773434506
1,2025-01-23 00:00:00,0.12152607134848085
1,2025-01-23 01:00:00,0.3127105166738773
1,2025-01-23 02:00:00,0.13857204143231538
1,2025-01-23 03:00:00,0.27760206268372645
1,2025-01-23 04:00:00,0.14892563526539976
1,2025-01-23 06:00:00,0.11280330895342215
1,2025-01-23 07:00:00,0.20747772690451236
1,2025-01-23 08:00:00,0.3367039656905063
1,2025-01-23 09:00:00,0.2846783950518951
1,2025-01-23 10:00:00,0.4536777925233959
1,2025-01-23 12:00:00,0.3582138830027641
1,2025-01-23 13:00:00,0.3627122661963531
1,2025-01-23 14:00:00,0.2736774446547511
1,2025-01-23 15:00:00,0.3724878759703403
1,2025-01-23 17:00:00,0.3214344743704912
1,2025-01-23 19:00:00,0.37676281984736004
1,2025-01-23 21:00:00,0.28767835314723617
1,2025-01-23 22:00:00,0.2849672737302896
1,2025-01-23 23:00:00,0.25346569239429784
1,2025-01-24 05:00:00,0.28484013649632384
1,2025-01-24 06:00:00,0.23206642906492422
1,2025-01-24 07:00:00,0.3361619723229492
1,2025-01-24 08:00:00,0.21759274917121002
1,2025-01-24 11:00:00,0.2100475010943124
1,2025-01-24 12:00:00,0.21930967590787676
1,2025-01-24 13:00:00,0.18222824064825419
1,2025-01-24 14:00:00,0.2910540217548175
1,2025-01-24 15:00:00,0.32531006517007977
1,2025-01-24 17:00:00,0.18696247070475663
1,2025-01-24 18:00:00,0.11846596472486591
1,2025-01-24 19:00:00,0.15598755645487475
1,2025-01-24 20:00:00,0.3553481480562436
1,2025-01-24 21:00:00,0.17359271570271553
1,2025-01-24 22:00:00,0.3380141946547162
1,2025-01-24 23:00:00,0.33692965092234484
1,2025-01-25 00:00:00,0.16831108266616915
1,2025-01-25 01:00:00,0.29042872071560305
1,2025-01-25 03:00:00,0.21046314598077415
1,2025-01-25 04:00:00,0.23857985049438024
1,2025-01-25 05:00:00,0.24736232901147176
1,2025-01-25 07:00:00,0.2688436679469687
1,2025-01-25 08:00:00,0.44779998652154773
1,2025-01-25 12:00:00,0.3207000693664639
1,2025-01-25 13:00:00,0.25597754066131884
1,2025-01-25 14:00:00,0.38175668014786895
1,2025-01-25 17:00:00,0.32627847416141936
1,2025-01-25 19:00:00,0.42119347148138564
1,2025-01-25 20:00:00,0.27053992560815016
1,2025-01-25 21:00:00,0.30436451833234196
1,2025-01-25 23:00:00,0.37143063678026
1,2025-01-26 05:00:00,0.34684034537940656
1,2025-01-26 06:00:00,0.4931065235470662
1,2025-01-26 07:00:00,0.28069898644382324
1,2025-01-26 08:00:00,0.26876845344613737
1,2025-01-26 09:00:00,0.2978288669363121
1,2025-01-26 10:00:00,0.3177712850335155
1,2025-01-26 11:00:00,0.1183708120341974
1,2025-01-26 13:00:00,0.31690518375205906
1,2025-01-26 14:00:00,0.4368510801014065
1,2025-01-26 16:00:00,0.21226231303320123
1,2025-01-26 20:00:00,0.28444747229357387
1,2025-01-26 22:00:00,0.378732309383208
1,2025-01-26 23:00:00,0.6216550512202365
1,2025-01-27 00:00:00,0.39803912465563585
1,2025-01-27 01:00:00,0.3838164454538247
1,2025-01-27 02:00:00,0.20590233088853227
1,2025-01-27 03:00:00,0.2782973352123114
1,2025-01-27 04:00:00,0.16529449728648718
1,2025-01-27 07:00:00,0.20290032536012245
1,2025-01-27 08:00:00,0.21510320959428522
1,2025-01-27 10:00:00,0.1847417489831347
1,2025-01-27 11:00:00,0.08778315218175577
1,2025-01-27 12:00:00,0.2514479041771712
1,2025-01-27 18:00:00,0.1065071121318641
1,2025-01-27 19:00:00,0.3852513312097492
1,2025-01-27 20:00:00,0.25660324969130255
1,2025-01-27 21:00:00,0.3116143007394603
1,2025-01-27 22:00:00,0.11902049825839431
1,2025-01-28 01:00:00,0.10488469574592212
1,2025-01-28 02:00:00,0.2574977577330751
1,2025-01-28 03:00:00,0.22453605588949888
1,2025-01-28 05:00:00,0.2793187408559811
1,2025-01-28 06:00:00,0.19627051829691314
1,2025-01-28 07:00:00,0.24550049505466168
1,2025-01-28 08:00:00,0.4169028551567561
1,2025-01-28 09:00:00,0.17206462162378733
1,2025-01-28 10:00:00,0.276723882035591
1,2025-01-28 11:00:00,0.14728544186252684
1,2025-01-28 14:00:00,0.2850688295512396
1,2025-01-28 15:00:00,0.34182872545148135
1,2025-01-28 17:00:00,0.3966830622923963
1,2025-01-28 19:00:00,0.49004691971010067
1,2025-01-28 21:00:00,0.41305385345910883
1,2025-01-29 00:00:00,0.1538224567907814
1,2025-01-29 01:00:00,0.2196291201431888
1,2025-01-29 02:00:00,0.24126474446630447
1,2025-01-29 03:00:00,0.08645623710796285
1,2025-01-29 04:00:00,0.2955993903060258
1,2025-01-29 05:00:00,0.25940057735441663
1,2025-01-29 06:00:00,0.2944146366501416
1,2025-01-29 07:00:00,0.3878606364977144
1,2025-01-29 09:00:00,0.46763115620875856
1,2025-01-29 12:00:00,0.2950491729813899
1,2025-01-29 13:00:00,0.22582629918563335
1,2025-01-29 14:00:00,0.1768188807132175
1,2025-01-29 15:00:00,0.23884036142670267
1,2025-01-29 16:00:00,0.09638727952206196
1,2025-01-29 17:00:00,0.31428996641914364
1,2025-01-29 18:00:00,0.2070986203430385
1,2025-01-29 20:00:00,0.3030833595344573
1,2025-01-29 21:00:00,0.3411643640278281
1,2025-01-29 22:00:00,0.6651637279678844
1,2025-01-30 00:00:00,0.19262664748836514
1,2025-01-30 02:00:00,0.23235761639887081
1,2025-01-30 03:00:00,0.20014776262852496
1,2025-01-30 04:00:00,0.21465978611326572
1,2025-01-30 05:00:00,0.5125556166092805
1,2025-01-30 07:00:00,0.19939664244149283
1,2025-01-30 08:00:00,0.2540150445438726
1,2025-01-30 09:00:00,0.2202703752704683
1,2025-01-30 11:00:00,0.3221298902890554
1,2025-01-30 13:00:00,0.33153911932700425
1,2025-01-30 14:00:00,0.33834255046083084
1,2025-01-30 15:00:00,0.24253577045729566
1,2025-01-30 17:00:00,0.22136306435961584
1,2025-01-30 18:00:00,0.34313994214086885
1,2025-01-30 19:00:00,0.560198921766935
1,2025-01-30 20:00:00,0.2994887046480946
1,2025-01-30 22:00:00,0.3370298679617945
1,2025-01-30 23:00:00,0.6016250600218211
1,2025-01-31 00:00:00,0.3289111898090701
1,2025-01-31 04:00:00,0.4309419928953663
1,2025-01-31 05:00:00,0.36171101569256153
1,2025-01-31 07:00:00,0.2139531377567517
1,2025-01-31 09:00:00,0.4311713503041353
1,2025-01-31 11:00:00,0.2785171207361722
1,2025-01-31 12:00:00,0.1778947253205443
1,2025-01-31 13:00:00,0.5283010990308785
1,2025-01-31 14:00:00,0.30495717441680886
1,2025-01-31 17:00:00,0.377350298128728
1,2025-01-31 20:00:00,0.4078891760045881
1,2025-01-31 21:00:00,0.08125367621358885
1,2025-01-31 22:00:00,0.2383162503944312
1,2025-01-31 23:00:00,0.32791278844616545
1,2025-02-01 00:00:00,0.2653737930767893
1,2025-02-01 01:00:00,0.411938734065104
1,2025-02-01 02:00:00,0.3133315264267097
1,2025-02-01 05:00:00,0.1997587070778143
1,2025-02-01 06:00:00,0.2606952338990531
1,2025-02-01 08:00:00,0.19448350292310665
1,2025-02-01 09:00:00,0.39563838655576095
1,2025-02-01 10:00:00,0.312770973053355
1,2025-02-01 12:00:00,0.07036261236332804
1,2025-02-01 13:00:00,0.37314097038283284
1,2025-02-01 14:00:00,0.22370649131222073
1,2025-02-01 16:00:00,0.23622430412936934
1,2025-02-01 17:00:00,0.3453225959932686
1,2025-02-01 18:00:00,0.5040227102153704
1,2025-02-01 20:00:00,0.27591382971570555
1,2025-02-01 22:00:00,0.29312225617336685
1,2025-02-01 23:00:00,0.25127681904173044
1,2025-02-02 04:00:00,0.22341464230174093
1,2025-02-02 06:00:00,0.21935660154016634
1,2025-02-02 07:00:00,0.20141723481976148
1,2025-02-02 08:00:00,0.5196081368229366
1,2025-02-02 10:00:00,0.22340993233118775
1,2025-02-02 11:00:00,0.10332349265345572
1,2025-02-02 12:00:00,0.3723851479423813
1,2025-02-02 13:00:00,0.29819792558331387
1,2025-02-02 14:00:00,0.11713010764473981
1,2025-02-02 15:00:00,0.4550132463554356
1,2025-02-02 16:00:00,0.47225944544542264
1,2025-02-02 17:00:00,0.14197706435909063
1,2025-02-02 20:00:00,0.26260907909677184
1,2025-02-02 22:00:00,0.37461021009287937
1,2025-02-02 23:00:00,0.11147984388840196
1,2025-02-03 01:00:00,0.18503223547075182
1,2025-02-03 03:00:00,0.10126139398800907
1,2025-02-03 04:00:00,0.3998514157684905
1,2025-02-03 07:00:00,0.26909352508709433
1,2025-02-03 08:00:00,0.24699870305936233
1,2025-02-03 09:00:00,0.20688372260225796
1,2025-02-03 10:00:00,0.19891664460623354
1,2025-02-03 11:00:00,0.18332752849054543
1,2025-02-03 12:00:00,0.37173611604599466
1,2025-02-03 13:00:00,0.31187428277032825
1,2025-02-03 15:00:00,0.12185036142026072
1,2025-02-03 17:00:00,0.3423788088732998
1,2025-02-03 18:00:00,0.24336353232268348
1,2025-02-03 19:00:00,0.2845014112377318
1,2025-02-03 22:00:00,0.25715434999184317
1,2025-02-03 23:00:00,0.14770996643320053
1,2025-02-04 00:00:00,0.2357942750683799
1,2025-02-04 01:00:00,0.2056372395798092
1,2025-02-04 02:00:00,0.4376166870845651
1,2025-02-04 04:00:00,0.4794014549400101
1,2025-02-04 05:00:00,0.2891503585205721
1,2025-02-04 07:00:00,0.46712397357719426
1,2025-02-04 08:00:00,0.22633867501267343
1,2025-02-04 10:00:00,0.34601385160201364
1,2025-02-04 11:00:00,0.39510881547535015
1,2025-02-04 12:00:00,0.29003313852799634
1,2025-02-04 13:00:00,0.21554867968754207
1,2025-02-04 14:00:00,0.45661595734036975
1,2025-02-04 16:00:00,0.14203216091890827
1,2025-02-04 18:00:00,0.5024762106781182
1,2025-02-04 21:00:00,0.5936958900703065
1,2025-02-04 22:00:00,0.3552895225742495
1,2025-02-04 23:00:00,0.28754695857197865
1,2025-02-05 00:00:00,0.273058955954815
1,2025-02-05 01:00:00,0.2997096985433105
1,2025-02-05 02:00:00,0.3099698802675662
1,2025-02-05 03:00:00,0.3045531533667661
1,2025-02-05 04:00:00,0.21274909293422734
1,2025-02-05 05:00:00,0.3228972579360621
1,2025-02-05 07:00:00,0.24248963826149236
1,2025-02-05 08:00:00,0.2481292224923386
1,2025-02-05 09:00:00,0.29421484426865474
