Machine_ID,Episode_Start,Episode_End,Duration_Records,Anomaly_Score_Before,Anomaly_Score_During,Anomaly_Score_After,Anomaly_Score_Delta,Temperature_C_Before,Temperature_C_During,Temperature_C_After,Temperature_C_Delta,Vibration_Hz_Before,Vibration_Hz_During,Vibration_Hz_After,Vibration_Hz_Delta,Error_Rate_%_Before,Error_Rate_%_During,Error_Rate_%_After,Error_Rate_%_Delta,Predictive_Maintenance_Score_Before,Predictive_Maintenance_Score_During,Predictive_Maintenance_Score_After,Predictive_Maintenance_Score_Delta,Network_Stress_Before,Network_Stress_During,Network_Stress_After,Network_Stress_Delta
1,2025-01-10 04:04:00,2025-01-10 04:04:00,1,0.2797666823586108,0.5095096087586369,0.16281693264499594,-0.11694974971361485,67.32039999999999,87.913,59.8548,-7.465599999999995,1.5783999999999998,0.584,2.496,0.9176000000000002,7.066199999999999,8.604,7.7258,0.6596000000000002,0.4646,0.817,0.45339999999999997,-0.011200000000000043,0.61098,0.62508,0.497378,-0.11360199999999998
1,2025-01-10 20:23:00,2025-01-10 20:23:00,1,0.2501594847655234,0.294377786423051,0.37058589587718965,0.12042641111166624,60.9236,70.807,59.3842,-1.5394000000000005,1.2970000000000002,2.058,2.1018,0.8047999999999997,3.8116,13.595,10.525,6.7134,0.48979999999999996,0.331,0.6305999999999999,0.14079999999999998,0.565114,0.52591,0.565642,0.0005279999999999729
1,2025-01-11 15:11:00,2025-01-11 15:11:00,1,0.26987765864302143,0.40072162027735764,0.24484799507689514,-0.025029663566126292,67.865,37.566,65.29639999999999,-2.5686000000000035,1.6867999999999999,2.214,2.8528,1.166,6.6912,8.956,5.5114,-1.1798000000000002,0.6914,0.177,0.5336000000000001,-0.15779999999999994,0.435724,0.5642100000000001,0.41548999999999997,-0.02023400000000003
1,2025-01-12 14:21:00,2025-01-12 14:21:00,1,0.3075739656176416,0.6044266695807453,0.2416240586816623,-0.0659499069359793,51.337599999999995,50.436,66.04400000000001,14.706400000000016,1.9053999999999998,2.31,2.7204,0.8150000000000004,8.3464,12.67,4.7174,-3.6289999999999996,0.5444000000000001,0.753,0.5174000000000001,-0.027000000000000024,0.505736,0.95713,0.581256,0.07552000000000003
1,2025-01-12 15:10:00,2025-01-12 15:10:00,1,0.3233828535914799,0.3168293059203106,0.19929480331274987,-0.12408805027873002,45.941,76.557,68.33099999999999,22.389999999999986,1.4010000000000002,3.286,2.8207999999999998,1.4197999999999995,8.239799999999999,3.169,7.986,-0.25379999999999914,0.5716,0.093,0.49099999999999994,-0.08060000000000006,0.556106,0.67201,0.52003,-0.036076
1,2025-01-13 02:13:00,2025-01-13 02:13:00,1,0.21753006964272065,0.5607107706082095,0.24304795385358785,0.025517884210867203,54.77380000000001,82.674,42.4968,-12.277000000000008,2.8915999999999995,4.834,2.3369999999999997,-0.5545999999999998,8.9108,3.455,10.4314,1.5206,0.584,0.902,0.32060000000000005,-0.2633999999999999,0.5418299999999999,0.9386399999999999,0.45481999999999995,-0.08700999999999998
1,2025-01-13 05:27:00,2025-01-13 05:27:00,1,0.26270381465824194,0.4624314665849393,0.2839446573301661,0.021240842671924165,52.6626,31.845,68.9464,16.2838,2.8785999999999996,2.126,2.1284,-0.7501999999999995,11.072,0.252,7.9054,-3.166599999999999,0.4502,0.254,0.4126,-0.03759999999999997,0.5053080000000001,0.6861999999999999,0.502086,-0.003222000000000058
1,2025-01-13 07:47:00,2025-01-13 07:47:00,1,0.26490965319392235,0.5576064872661579,0.2173382030623162,-0.04757145013160616,57.343399999999995,89.86,43.759,-13.584399999999995,1.6724,4.406,2.9592,1.2868,5.6476,11.541,6.2578,0.6101999999999999,0.45299999999999996,0.052,0.2826,-0.17039999999999994,0.585258,0.27034,0.439032,-0.14622599999999997
1,2025-01-13 17:19:00,2025-01-13 17:19:00,1,0.3421193811152193,0.3704891963863515,0.17879606291322295,-0.16332331820199633,76.4838,73.774,53.799800000000005,-22.683999999999997,1.4772,3.735,2.0432,0.5660000000000001,6.367999999999999,12.975,8.338,1.9699999999999998,0.678,0.756,0.43879999999999997,-0.23920000000000008,0.388664,0.40054999999999996,0.389506,0.0008420000000000094
1,2025-01-13 23:58:00,2025-01-14 00:11:00,2,0.1793593842140149,0.5000114666257677,0.1972369887280015,0.017877604513986595,57.6432,46.0745,57.3732,-0.2700000000000031,2.3896,3.1655,1.9796,-0.41000000000000014,8.278,11.217,7.7042,-0.5738000000000003,0.4868,0.6699999999999999,0.44980000000000003,-0.03699999999999998,0.37007799999999996,0.57475,0.5072639999999999,0.13718599999999997
1,2025-01-14 12:13:00,2025-01-14 12:13:00,1,0.23448852152591698,0.5917729378125771,0.25503458040559834,0.02054605887968136,55.1826,46.275,63.077999999999996,7.895399999999995,3.8004,4.522,3.6372,-0.1631999999999998,6.416999999999999,13.178,5.9592,-0.4577999999999989,0.40199999999999997,0.788,0.43920000000000003,0.037200000000000066,0.631538,0.7672,0.45496800000000004,-0.17657
1,2025-01-15 04:14:00,2025-01-15 04:14:00,1,0.25284923119796077,0.3540473061946595,0.4425403972853573,0.18969116608739656,55.6178,56.366,72.4876,16.869799999999998,2.6933999999999996,2.496,2.6952,0.0018000000000002458,10.3468,7.84,7.9196,-2.4272,0.4508,0.05,0.6986,0.24780000000000002,0.455464,0.51875,0.65844,0.20297600000000005
1,2025-01-15 06:23:00,2025-01-15 06:23:00,1,0.36421283194198517,0.45378349512074345,0.2640143382355191,-0.10019849370646605,58.3952,82.058,61.021800000000006,2.6266000000000034,3.1719999999999997,2.427,2.56,-0.6119999999999997,9.396799999999999,0.865,7.1129999999999995,-2.2837999999999994,0.40679999999999994,0.71,0.6556,0.24880000000000002,0.4593960000000001,0.82447,0.5421279999999999,0.08273199999999986
1,2025-01-15 13:53:00,2025-01-15 13:53:00,1,0.21831128961624188,0.43995217302202533,0.26596308724362394,0.04765179762738206,52.05799999999999,75.247,73.21419999999999,21.1562,2.8914,3.585,3.9503999999999997,1.0589999999999997,8.1992,1.969,9.9208,1.7216000000000005,0.631,0.854,0.48339999999999994,-0.14760000000000006,0.5154380000000001,0.38854,0.516328,0.0008899999999999464
1,2025-01-15 17:14:00,2025-01-15 17:14:00,1,0.26596308724362394,0.7224921990613941,0.225466678194754,-0.04049640904886995,73.21419999999999,49.777,57.2054,-16.008799999999994,3.9503999999999997,2.842,3.1936,-0.7567999999999997,9.9208,11.809,10.348600000000001,0.4278000000000013,0.48339999999999994,0.135,0.5608,0.07740000000000002,0.516328,0.9122699999999999,0.545974,0.02964599999999995
1,2025-01-16 11:04:00,2025-01-16 11:04:00,1,0.41542660600125886,0.3799898054342056,0.28439119063555707,-0.1310354153657018,43.7702,56.882,56.080200000000005,12.310000000000002,3.6515999999999997,2.804,1.4854,-2.1662,5.7090000000000005,5.166,8.5868,2.8777999999999997,0.5549999999999999,0.303,0.434,-0.12099999999999994,0.5230560000000001,0.15202000000000002,0.42656600000000006,-0.09649000000000002
1,2025-01-16 12:21:00,2025-01-16 12:21:00,1,0.37087446523305606,0.6086464618092545,0.26872310815175077,-0.1021513570813053,51.97859999999999,74.502,52.66760000000001,0.6890000000000143,2.5022,0.143,2.599,0.0968,10.075199999999999,5.356,9.564400000000001,-0.5107999999999979,0.514,0.141,0.39580000000000004,-0.11819999999999997,0.40427799999999997,0.19694,0.450268,0.04599000000000003
1,2025-01-16 16:51:00,2025-01-16 16:51:00,1,0.26597168479378797,0.3675567164320901,0.29134012423294936,0.025368439439161394,49.2934,61.083,54.129200000000004,4.835800000000006,2.1262,0.945,3.6963999999999997,1.5701999999999998,7.984,6.808,10.3156,2.3316,0.4,0.435,0.491,0.09099999999999997,0.43666400000000005,0.52306,0.43094199999999994,-0.005722000000000116
1,2025-01-17 22:41:00,2025-01-17 22:41:00,1,0.2388715076182847,0.36835262553442616,0.3077144560015843,0.0688429483832996,54.648199999999996,65.556,61.2014,6.553200000000004,2.7948,4.989,2.214,-0.5808,4.6646,12.112,9.6476,4.9830000000000005,0.5092000000000001,0.607,0.5364,0.02719999999999989,0.536818,0.49284,0.48104399999999997,-0.055774000000000046
1,2025-01-18 08:09:00,2025-01-18 08:09:00,1,0.1701454376055791,0.6218991061294288,0.27078742860502636,0.10064199099944726,57.322199999999995,53.268,54.82959999999999,-2.492600000000003,2.4104,4.017,1.2395999999999998,-1.1708000000000003,8.1382,0.175,8.8836,0.7454000000000001,0.5917999999999999,0.72,0.5982000000000001,0.006400000000000183,0.4585739999999999,0.26598,0.34294600000000003,-0.1156279999999999
1,2025-01-18 10:58:00,2025-01-18 10:58:00,1,0.33234693670780024,0.3141015656155593,0.27645365090351354,-0.05589328580428671,56.8144,43.344,57.84400000000001,1.0296000000000092,1.6689999999999998,1.87,3.2643999999999997,1.5954,6.455799999999999,12.314,7.884,1.4282000000000012,0.642,0.501,0.35939999999999994,-0.2826000000000001,0.310852,0.42645,0.43960399999999994,0.12875199999999992
1,2025-01-19 02:11:00,2025-01-19 02:11:00,1,0.24989612233421887,0.32585783141816554,0.24354569577182153,-0.006350426562397343,57.696600000000004,40.361,53.5644,-4.1322000000000045,2.4810000000000003,0.29,2.3648,-0.11620000000000053,7.444599999999999,8.622,8.43,0.9854000000000003,0.3104,0.197,0.5156000000000001,0.20520000000000005,0.41302399999999995,0.55598,0.603016,0.18999200000000005
1,2025-01-19 08:39:00,2025-01-19 08:39:00,1,0.23724239921653187,0.4577241286652378,0.28338429524773995,0.04614189603120808,47.456,30.415,66.507,19.051000000000002,2.07,1.045,1.9314,-0.13859999999999983,7.069599999999999,8.229,8.5204,1.450800000000001,0.368,0.962,0.541,0.17300000000000004,0.5116080000000001,0.70966,0.62707,0.11546199999999995
1,2025-01-19 13:06:00,2025-01-19 13:06:00,1,0.2985776908140579,0.45175767926867105,0.324256053507853,0.025678362693795143,56.2236,76.574,59.0536,2.8300000000000054,2.3177999999999996,2.961,2.3554000000000004,0.037600000000000744,9.4052,9.125,9.434999999999999,0.02979999999999805,0.6054,0.809,0.5075999999999999,-0.09780000000000011,0.7141139999999999,0.70797,0.5950460000000001,-0.11906799999999984
1,2025-01-19 15:22:00,2025-01-19 15:22:00,1,0.28338429524773995,0.5408754129370829,0.33256993503872956,0.04918563979098961,66.507,39.656,60.1622,-6.344800000000006,1.9314,2.911,1.9424,0.010999999999999899,8.5204,10.415,7.398999999999999,-1.1214000000000013,0.541,0.735,0.5087999999999999,-0.03220000000000012,0.62707,0.9290400000000001,0.5816880000000001,-0.04538199999999992
1,2025-01-19 18:26:00,2025-01-19 18:26:00,1,0.324256053507853,0.5170578135193239,0.20634655502713878,-0.11790949848071425,59.0536,71.599,52.266600000000004,-6.786999999999999,2.3554000000000004,0.22,2.0538,-0.30160000000000053,9.434999999999999,5.421,6.6548,-2.780199999999999,0.5075999999999999,0.921,0.3946,-0.11299999999999993,0.5950460000000001,0.70081,0.56321,-0.031836000000000086
1,2025-01-20 19:39:00,2025-01-20 19:39:00,1,0.21676289813473953,0.3654192204138555,0.2966966643028567,0.07993376616811715,58.245000000000005,72.98,62.437200000000004,4.1922,0.8406,2.273,2.5028,1.6622000000000001,5.8526,1.032,9.1734,3.320800000000001,0.49659999999999993,0.943,0.5481999999999999,0.05159999999999998,0.481318,0.64759,0.337812,-0.14350600000000002
1,2025-01-21 02:50:00,2025-01-21 02:50:00,1,0.273312941823524,0.348272996016566,0.1939129369069785,-0.0794000049165455,58.84160000000001,41.211,61.034000000000006,2.1923999999999992,2.6874,2.363,2.6390000000000002,-0.048399999999999554,7.2208,1.049,8.689,1.4682000000000004,0.5035999999999999,0.765,0.49960000000000004,-0.0039999999999998925,0.248566,0.7336400000000001,0.46109799999999995,0.21253199999999994
1,2025-01-21 16:50:00,2025-01-21 16:50:00,1,0.2802845690397806,0.37991032149311144,0.2912720943157331,0.010987525275952481,52.221199999999996,33.029,53.080999999999996,0.8597999999999999,2.7832,1.293,1.9276,-0.8555999999999999,4.3378,0.295,6.168200000000001,1.830400000000001,0.3114,0.526,0.6018,0.2904,0.60659,0.70465,0.401586,-0.20500399999999996
1,2025-01-22 11:54:00,2025-01-22 11:54:00,1,0.24265476744468018,0.3698065205509287,0.2640878304552538,0.021433063010573628,60.257999999999996,77.592,54.42620000000001,-5.831799999999987,3.0592,3.459,2.1109999999999998,-0.9482000000000004,5.153,12.275,9.0714,3.918400000000001,0.6082,0.763,0.4338,-0.17439999999999994,0.45461799999999997,0.44398000000000004,0.585232,0.130614
1,2025-01-23 01:24:00,2025-01-23 01:24:00,1,0.1863357601872329,0.47141761262532117,0.17707615504787524,-0.009259605139357668,60.197,85.847,63.2274,3.0304,2.7838000000000003,1.42,1.6346,-1.1492000000000002,6.612399999999999,7.462,6.485600000000001,-0.12679999999999847,0.6204,0.267,0.5374,-0.08299999999999996,0.49368,0.67859,0.5430539999999999,0.04937399999999992
1,2025-01-23 10:16:00,2025-01-23 10:16:00,1,0.2452683583304462,0.4753842383352575,0.3908143351983978,0.14554597686795162,53.434400000000004,54.738,68.77680000000001,15.342400000000005,3.2786,0.831,3.4226,0.14400000000000013,7.516800000000001,9.816,6.917199999999999,-0.5996000000000015,0.7245999999999999,0.164,0.2662,-0.4583999999999999,0.549852,0.61294,0.597132,0.04727999999999999
1,2025-01-23 13:48:00,2025-01-23 13:48:00,1,0.3908143351983978,0.27796585212054387,0.3468029826284897,-0.044011352569908124,68.77680000000001,62.831,51.8886,-16.888200000000012,3.4226,3.513,3.2976,-0.125,6.917199999999999,8.404,9.6402,2.7230000000000008,0.2662,0.559,0.5314,0.2652,0.597132,0.44008,0.424918,-0.17221399999999998
1,2025-01-24 15:38:00,2025-01-24 15:38:00,1,0.29757056607186233,0.47688868881864266,0.2344224575993969,-0.06314810847246544,60.6668,30.115,59.014199999999995,-1.6526000000000067,2.2386000000000004,0.96,2.9122,0.6735999999999995,3.2314,2.78,7.9144000000000005,4.683000000000001,0.42300000000000004,0.226,0.475,0.051999999999999935,0.541758,0.61191,0.416904,-0.12485399999999997
1,2025-01-24 20:36:00,2025-01-24 20:36:00,1,0.24849986771758328,0.4172394444935976,0.26311722572027635,0.014617358002693065,57.1342,47.75,60.39639999999999,3.262199999999993,2.5176,1.491,3.1026,0.585,6.5328,4.446,10.103200000000001,3.570400000000001,0.5398,0.071,0.4194,-0.12039999999999995,0.5934820000000001,0.42030999999999996,0.5024759999999999,-0.09100600000000014
1,2025-01-25 21:35:00,2025-01-25 21:35:00,1,0.34930405280098126,0.30141411539211854,0.47110926228394173,0.12180520948296047,56.94680000000001,71.18,72.696,15.749199999999988,3.1708,3.203,2.2138,-0.9569999999999999,9.1022,8.732,9.0252,-0.07699999999999996,0.5810000000000001,0.579,0.3702,-0.2108000000000001,0.545952,0.5297499999999999,0.503128,-0.04282399999999997
1,2025-01-26 20:17:00,2025-01-26 20:17:00,1,0.2983483836280812,0.46417886950364595,0.3536566434727456,0.05530825984466442,48.3954,37.327,52.63399999999999,4.238599999999991,3.5203999999999995,0.91,2.9084000000000003,-0.6119999999999992,11.8066,13.103,8.0718,-3.7348,0.25579999999999997,0.071,0.4946,0.2388,0.381908,0.7477400000000001,0.623298,0.24139
1,2025-01-26 22:12:00,2025-01-26 22:12:00,1,0.2747728052206695,0.44920532257699136,0.3920136086016751,0.11724080338100562,48.2746,41.12,56.08240000000001,7.807800000000007,2.6774,0.755,2.4268,-0.25059999999999993,10.5584,6.018,6.168200000000001,-4.3902,0.20939999999999998,0.601,0.41100000000000003,0.20160000000000006,0.5555720000000001,0.8825500000000001,0.445038,-0.11053400000000008
1,2025-01-27 19:14:00,2025-01-27 19:14:00,1,0.1676069304837245,0.46598933067342274,0.20974519882527637,0.04213826834155188,46.936800000000005,51.996,67.00840000000001,20.071600000000004,2.484,1.721,1.735,-0.7489999999999999,8.348600000000001,0.001,3.1682,-5.180400000000001,0.5913999999999999,0.488,0.4986,-0.09279999999999994,0.49493600000000004,0.20971,0.481198,-0.013738000000000028
1,2025-01-28 14:28:00,2025-01-28 14:28:00,1,0.23205244850823764,0.403384113427203,0.3397262916007893,0.10767384309255168,58.123400000000004,72.976,60.7638,2.6403999999999996,1.7444,1.687,3.1386000000000003,1.3942000000000003,3.2978,8.226,5.213800000000001,1.9160000000000008,0.45920000000000005,0.959,0.6132000000000001,0.15400000000000003,0.454458,0.5983499999999999,0.448656,-0.005801999999999974
1,2025-01-28 19:37:00,2025-01-28 19:37:00,1,0.3397262916007893,0.49004691971010067,0.28383768079907534,-0.05588861080171398,60.7638,30.221,59.3044,-1.4594000000000023,3.1386000000000003,2.693,3.0927999999999995,-0.04580000000000073,5.213800000000001,12.774,5.3892,0.1753999999999989,0.6132000000000001,0.349,0.7455999999999999,0.13239999999999985,0.448656,0.29744000000000004,0.46082599999999996,0.012169999999999959
1,2025-01-29 07:46:00,2025-01-29 07:46:00,1,0.28064596366302846,0.48366411307787904,0.3151225922549443,0.03447662859191586,74.65419999999999,75.575,62.88900000000001,-11.765199999999979,3.3272,3.362,2.4756,-0.8515999999999999,10.486600000000001,10.17,12.2604,1.7737999999999996,0.49060000000000004,0.395,0.4962,0.005599999999999938,0.4227580000000001,0.14051000000000002,0.477698,0.05493999999999993
1,2025-01-30 14:22:00,2025-01-30 14:51:00,2,0.28946648755239235,0.3899186202167221,0.21638160518780455,-0.0730848823645878,59.0672,56.574,51.507999999999996,-7.559200000000004,2.1254,2.6045,3.4292000000000002,1.3038000000000003,10.1936,7.1850000000000005,7.758800000000001,-2.434799999999999,0.49240000000000006,0.552,0.47840000000000005,-0.014000000000000012,0.45978199999999997,0.21475499999999997,0.39634600000000003,-0.06343599999999994
1,2025-01-30 17:27:00,2025-01-30 17:27:00,1,0.27863405440435884,0.3144646380454729,0.3690912430689724,0.09045718866461355,55.4508,40.398,59.58539999999999,4.134599999999992,3.0582000000000003,3.209,3.7524,0.6941999999999999,7.814400000000001,5.708,6.619400000000001,-1.1950000000000003,0.47220000000000006,0.482,0.7011999999999998,0.22899999999999976,0.27283,0.48492999999999997,0.495138,0.222308
1,2025-01-30 19:35:00,2025-01-30 19:35:00,1,0.28194747851345425,0.560198921766935,0.3220134026363145,0.04006592412286025,52.075599999999994,56.03,66.2622,14.186600000000013,3.5358000000000005,3.297,2.9078000000000004,-0.6280000000000001,7.9724,1.423,7.704600000000001,-0.26779999999999937,0.6,0.993,0.4494000000000001,-0.1505999999999999,0.36946,0.52191,0.48858200000000007,0.11912200000000006
1,2025-01-30 20:30:00,2025-01-30 20:30:00,1,0.33318254982842394,0.4940081042482151,0.38657821281170457,0.053395662983280634,50.2534,87.058,67.2806,17.027200000000008,3.7283999999999997,3.329,2.9152,-0.8131999999999997,7.492,1.345,9.229,1.7369999999999992,0.6594,0.691,0.26620000000000005,-0.39319999999999994,0.5025679999999999,0.44778000000000007,0.49719800000000003,-0.005369999999999875
1,2025-01-31 13:56:00,2025-01-31 13:56:00,1,0.25982567559904984,0.6702975121799409,0.3812515504132161,0.12142587481416628,72.522,65.154,54.340999999999994,-18.18100000000001,3.0572000000000004,4.109,2.9204,-0.13680000000000048,4.2010000000000005,11.716,9.8178,5.6168,0.6125999999999999,0.131,0.2036,-0.4089999999999999,0.33630400000000005,0.56909,0.47474,0.13843599999999995
1,2025-02-01 13:14:00,2025-02-01 13:14:00,1,0.2808627836158308,0.37314097038283284,0.22871361643908017,-0.05214916717675061,54.7522,61.859,48.169599999999996,-6.5826000000000064,1.6225999999999998,1.241,2.6088,0.9862000000000002,9.834200000000001,14.078,5.928,-3.906200000000001,0.46559999999999996,0.86,0.6122,0.1466,0.586158,0.33464,0.37176200000000004,-0.21439599999999992
1,2025-02-01 17:19:00,2025-02-01 17:19:00,1,0.22871361643908017,0.5501347842184879,0.38569847362597315,0.15698485718689298,48.169599999999996,39.731,57.94019999999999,9.770599999999995,2.6088,0.563,3.1552,0.5463999999999998,5.928,5.122,5.971,0.04300000000000015,0.6122,0.051,0.3742,-0.238,0.37176200000000004,0.29755,0.38070799999999994,0.008945999999999898
1,2025-02-02 04:44:00,2025-02-02 04:44:00,1,0.25126103545343426,0.3206732936620196,0.19241513000119753,-0.058845905452236724,60.79459999999999,69.198,57.528999999999996,-3.265599999999992,2.5343999999999998,3.453,1.5866,-0.9477999999999998,6.1256,1.311,8.9262,2.8005999999999993,0.425,0.4,0.5382,0.11320000000000002,0.457402,0.34524,0.34801000000000004,-0.10939199999999993
